atleta_id,apelido,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,FT,SG,A,I,DE,GS,PS,CV,PC,DP,GC,V,gt_med_media_pontos_mandante,gt_med_media_pontos_visitante,gt_med_media_minutos_jogados,gt_med_minutos_jogados,gt_med_FS,gt_med_G,gt_med_DS,gt_med_FC,gt_med_PP,gt_med_FD,gt_man_FS,gt_man_G,gt_man_DS,gt_man_FC,gt_man_CA,gt_man_FF,gt_man_FD,gt_vis_FS,gt_vis_G,gt_vis_DS,gt_vis_FC,gt_vis_PP,gt_vis_FD
72497,Gustavo Campanharo,14,285,4,2,0,4.84,-0.76,2.36,9,-0.32,,,,,,,,,,,,,2.6,2.25,63.0,77.0,7,0,20,16,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
121830,Janderson,14,263,5,6,0,1.39,0.0,0.6,3,1.44,,,,,,,,,,,,,,,15.0,34.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124250,Pedro Ataíde,14,282,5,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113154,Kauan,14,282,2,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116048,Raí,14,263,4,6,0,2.11,0.0,0.0,1,2.69,,,,,,,,,,,,,,,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72605,Vitor Hugo,14,265,3,6,0,5.28,-0.18,2.27,10,0.34,,2.0,,,,,,,1.0,,,,2.3600000000000003,2.18,73.0,40.0,4,0,9,7,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
69325,Aránguiz,14,285,4,7,0,7.08,-0.43,0.95,2,-0.18,,,,,,,,,,,,,2.2,-0.3,44.0,51.0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
122602,Matheus Belém,14,276,3,6,0,1.86,0.86,6.2,1,4.54,,1.0,,,,,,,,,,,0.0,6.2,81.0,81.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103014,Laquintana,14,280,5,5,0,3.67,0.0,1.75,2,0.61,,,,2.0,,,,,,,,,,,65.0,54.0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
115248,Jhon Jhon,14,275,4,7,0,1.54,0.0,0.92,7,4.09,,,,1.0,,,,,,,,,-0.35000000000000003,1.7000000000000002,31.0,105.0,3,0,5,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
104521,Vinícius Zanocelo,14,356,4,6,0,3.32,0.0,0.68,6,0.23,,,,,,,,,,,,,0.4,0.8250000000000001,20.0,14.0,0,0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
73781,Guilherme Marques,14,290,5,3,0,6.6,3.5,3.99,9,15.9,,,1.0,2.0,,,,1.0,,,,,2.475,5.2,48.0,111.0,4,2,12,13,0,3,0,0,0,0,2,5,0,0,0,0,0,0,0
110055,Matías Segovia,14,263,4,6,0,4.59,0.4,2.22,9,2.11,,,1.0,,,,,,,,,,2.1999999999999997,2.25,32.0,50.0,8,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
121792,André,14,284,5,6,0,1.53,-1.34,1.71,8,0.0,,,,,,,,,,,,,2.38,0.6,15.0,6.0,3,1,4,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
115239,Wesley,14,262,2,7,0,8.17,-0.22,4.34,14,2.41,,5.0,1.0,6.0,,,,,1.0,,,,5.471428571428571,3.1999999999999997,92.0,104.0,21,0,23,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
109404,Thiago Andrade,14,293,5,6,0,2.65,0.0,0.73,8,-1.1,,,,,,,,,,,,,1.9666666666666668,0.0,43.0,54.0,3,0,2,2,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0
106434,Eduardo Santos,14,280,3,5,0,5.87,0.13,3.85,13,3.52,1.0,5.0,1.0,,,,,,,,,,5.271428571428571,2.183333333333333,88.0,20.0,8,1,6,14,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0
124313,Ian,14,275,2,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111819,Thomas Luciano,14,284,2,6,0,5.46,0.0,3.5,6,-1.42,,2.0,,1.0,,,,,,,,,,,59.0,11.0,6,0,7,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
124340,Allyson,14,1371,3,6,0,4.29,0.0,3.46,5,3.7,,2.0,,,,,,,,,,,3.45,3.466666666666667,84.0,100.0,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
123610,Pedro Lima,14,275,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124358,João Vitor,14,294,2,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93797,Marcinho,14,327,2,6,0,2.83,0.0,1.42,10,0.02,,,,,,,,,,,,,1.6800000000000002,1.1800000000000002,76.0,52.0,1,0,15,14,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0
116282,Gabriel Silva,14,294,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123153,Zinho,14,284,5,6,0,4.19,0.0,2.12,6,0.35,,,1.0,1.0,,,,,,,,,,,41.0,25.0,2,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
111839,Felipe Andrade,14,266,3,6,0,0.72,0.0,0.27,3,-0.45,,,,,,,,,,,,,0.4,0.0,34.0,39.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116461,Jamerson,14,294,2,7,0,6.7,0.84,2.8,13,4.15,,1.0,,2.0,,,,,,,,,3.3333333333333335,2.3285714285714283,84.0,101.0,4,0,22,9,0,3,0,0,0,0,1,4,0,0,0,0,0,0,0
118238,Ronald,14,284,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107740,Emerson Júnior,14,285,1,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107801,Natã,14,284,3,6,0,0.75,0.0,0.2,1,0.73,,,,,,,,,,,,,0.2,0.0,11.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108352,Gabriel Barros,14,285,5,6,0,2.08,0.0,-0.65,2,-1.48,,,,,,,,,,,,,-1.3,0.0,30.0,19.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123022,Pedro,14,264,5,6,0,1.48,0.0,1.3,5,1.58,,,,2.0,,,1.0,,,,,,0.75,1.666666666666667,39.0,16.0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
73479,Jean Dias,14,285,5,6,0,3.41,-0.01,2.24,10,0.33,,,1.0,1.0,,,,,,,,,2.375,2.15,41.0,23.0,12,1,2,5,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0
122439,Isaac,14,266,4,6,0,0.81,0.0,0.5,2,1.14,,,,,,,,,,,,,,,8.0,13.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107416,Luan Dias,14,277,4,3,0,1.88,-0.6,0.28,5,-0.69,,,,,,,,,,,,,-0.375,2.9,32.0,38.0,1,0,5,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
37865,Bruno Mezenga,14,277,5,6,0,1.69,-0.14,0.36,8,-0.77,,,,2.0,,,,,,,,,-0.025000000000000022,0.7499999999999999,30.0,38.0,1,0,2,8,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0
93702,Gabriel Inocêncio,14,277,2,6,0,6.62,0.0,4.78,12,-0.74,,5.0,,1.0,,,,,,,,,4.914285714285714,4.62,78.0,49.0,8,0,27,22,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0
124247,Isaac,14,282,5,6,0,1.1,0.0,-0.3,1,1.31,,,,,,,,,,,,,,,15.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91190,PK,14,1371,2,6,0,4.04,0.0,1.94,7,2.75,,1.0,,,,,,1.0,,,,,0.5499999999999999,3.8000000000000003,65.0,18.0,4,0,10,10,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
115404,Rwan,14,267,5,6,0,2.72,0.0,1.45,2,3.64,,,,,,,,,,,,,,,22.0,22.0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116672,Daniel Ruiz,14,277,4,6,0,3.47,0.0,1.08,9,2.21,,,,,,,,,,,,,,,33.0,8.0,5,0,6,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
122233,Ronald Barcellos,14,284,5,6,0,3.0,0.0,0.0,0,3.96,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105911,Rômulo,14,285,4,7,0,3.99,0.4,4.15,10,2.24,1.0,,,1.0,,,,,,,,,5.3,3.657142857142857,90.0,100.0,16,1,18,8,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0
106882,Edinho,14,266,4,6,0,2.0,0.0,0.0,0,2.54,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104420,Reinaldo,14,293,5,6,0,2.39,0.0,1.7,1,2.83,,,,,,,,,,,,,,,21.0,21.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87603,Mateus Pasinato,14,327,1,6,0,2.93,0.03,2.86,7,0.73,,1.0,,,27.0,12.0,,,,,,,2.375,2.625,102.0,101.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123359,Cadu,14,282,5,6,0,0.95,0.0,1.2,1,0.86,,,,,,,,,,,,,,,17.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123713,Luis Guilherme,14,275,4,7,0,1.79,0.0,1.39,8,0.37,1.0,,,2.0,,,,,,,,,1.5750000000000002,1.2,32.0,8.0,9,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
121821,Murillo,14,264,3,6,0,2.97,0.79,2.42,10,4.41,,2.0,,,,,,,,,,,2.68,2.16,98.0,98.0,2,0,13,8,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0
105845,Matheus Araújo,14,264,4,6,0,5.73,0.0,2.33,7,1.07,,,,,,,,,,,,,3.5000000000000004,0.7666666666666667,46.0,51.0,7,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118501,Zé Welinton,14,262,2,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115671,Mila,14,284,4,6,0,0.94,0.0,0.48,6,2.0,,,,,,,,,,,,,0.375,0.7000000000000001,51.0,52.0,3,0,4,10,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
123717,Zé Guilherme,14,284,2,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109102,Daniel Martins,14,293,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81905,Henrique Dourado,14,283,5,6,0,4.5,0.0,2.08,10,0.25,1.0,,,7.0,,,,,,,,,0.9833333333333333,3.7249999999999996,40.0,5.0,9,1,3,12,0,2,0,0,0,0,2,7,0,0,0,0,0,0,0
40990,Dorival Júnior,14,276,6,7,0,11.36,-0.12,5.46,13,4.15,,,,,,,,,,,,6.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105909,Vinicius Mingotti,14,265,5,6,0,2.55,-0.48,2.07,8,0.56,,,,5.0,,,,,,,,,1.2333333333333334,2.58,50.0,72.0,6,1,3,7,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0
121766,Paulinho,14,267,2,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111644,Gustavo Vilar,14,294,3,6,0,1.32,0.0,0.0,1,1.57,,,,,,,,,,,,,,,96.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104640,Matheus Bianqui,14,294,4,7,0,2.97,0.0,1.22,7,2.95,,,,2.0,,,,,,,,,0.65,1.44,35.0,103.0,5,0,8,8,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0
41327,Vanderlei Luxemburgo,14,264,6,6,0,8.22,1.03,4.46,11,5.81,,,,,,,,,,,,3.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122398,Adryan,14,264,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111891,Guilherme Biro,14,264,4,6,0,3.99,0.0,3.34,5,4.21,,,,1.0,,,,,,,,,4.133333333333333,2.1500000000000004,69.0,61.0,12,0,6,6,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0
104424,Felipe Scheibig,14,284,1,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111408,Felipe Augusto,14,264,5,6,0,1.21,-0.08,0.24,5,-0.18,,,,1.0,,,,,,,,,0.5,-0.15,13.0,5.0,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111309,Gustavo Martins,14,284,3,6,0,3.73,0.0,3.24,7,7.07,,1.0,,2.0,,,,,,,,,2.25,4.566666666666666,59.0,100.0,0,1,9,7,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0
111763,JP Galvão,14,263,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117459,Léo Maná,14,264,2,6,0,2.0,0.0,0.0,0,2.54,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124674,Felipe Negrucci,14,276,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106832,Pedro Vilhena,14,276,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123054,Tiago Gomes,14,265,1,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117403,Renato Marques,14,327,5,6,0,2.12,0.0,1.82,7,1.18,,,1.0,2.0,,,,,,,,,3.4000000000000004,-0.3,45.0,48.0,1,1,2,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
124699,Arielson,14,283,5,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117909,Wesley,14,264,5,6,0,3.21,0.0,2.3,7,1.79,,,,,,,1.0,,,,,,1.725,3.0666666666666664,28.0,38.0,6,0,8,3,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0
124690,Paulo Vitor,14,282,4,6,0,1.04,0.0,1.1,1,1.17,,,,,,,,,,,,,,,23.0,23.0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122293,Thiago Dombroski,14,294,3,6,0,0.71,0.0,1.08,4,-0.68,,1.0,,,,,,,,,,,1.9666666666666668,-1.6,75.0,86.0,1,0,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
122991,Breno,14,327,4,6,0,3.94,0.74,3.44,8,3.2,,,,,,,,,,,,,4.05,2.825,67.0,50.0,4,1,11,11,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0
124698,Nolasco,14,290,3,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107375,Dodô,14,290,4,6,0,2.46,0.0,1.52,6,7.17,,,,,,,,,,,,,3.033333333333333,0.0,22.0,31.0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111841,Arthur,14,266,4,6,0,1.04,0.0,1.2,1,0.99,,,,,,,,,,,,,,,14.0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111689,Bruno Guimarães,14,356,1,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124701,Leandro,14,276,1,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122419,Felipe,14,285,3,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124267,Rangel,14,285,2,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122486,Rayan,14,267,5,6,0,2.24,-0.01,3.12,5,0.55,,,,,,,,,,,,,0.6666666666666666,6.8,56.0,39.0,2,1,3,2,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0
123725,Arthur Zanella,14,293,3,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118563,Rodriguinho,14,276,4,6,0,1.24,0.07,0.67,8,1.55,1.0,,,,,,,,,,,,0.25,1.075,30.0,32.0,1,0,5,10,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
124728,João Henrique,14,266,2,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107186,Vinicius Kauê,14,293,2,6,0,0.97,0.06,1.0,2,0.84,,,,,,,,,,,,,0.0,1.0,53.0,63.0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
118701,Kevyson,14,277,2,6,0,1.31,0.17,2.2,2,1.7,,,,,,,,,1.0,,,,2.3,2.1,81.0,111.0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121235,Simioni,14,290,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121238,Wendell,14,290,5,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116065,Cuiabano,14,284,2,6,0,4.06,-0.1,2.74,7,0.23,,,,1.0,,,,,,,,,1.4250000000000003,4.5,46.0,24.0,6,1,6,13,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0
117818,Young,14,276,1,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124757,Nathan Fernandes,14,284,5,6,0,0.71,0.0,-0.15,2,1.15,,,,,,,,,,,,,-0.3,0.0,12.0,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115997,Mateus Henrique,14,327,4,6,0,0.93,0.0,0.85,2,1.41,,,,,,,,,,,,,1.6,0.1,52.0,23.0,3,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124821,Kauã Elias,14,266,5,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49675,Alexandre Pato,14,276,5,6,0,3.59,-1.41,0.0,1,0.04,,,,,,,,,,,,,0.0,0.0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124758,Gustavo Henrique,14,280,3,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124830,Lian,14,284,5,6,0,0.72,0.0,0.0,1,0.72,,,,,,,,,,,,,0.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111652,Rodrigo Varanda,14,327,5,6,0,1.97,0.44,1.2,4,1.92,,,,,,,,,,,,,0.8500000000000001,1.55,55.0,101.0,1,0,1,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
122441,Kayky Almeida,14,266,3,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118676,Weslley Patati,14,277,5,6,0,2.22,0.0,3.6,1,2.29,,,,,,,,,,,,,,,15.0,15.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111945,Diego Hernández,14,263,4,6,0,7.0,0.0,0.0,0,9.64,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124834,Ruan Assis,14,294,4,6,0,2.04,0.0,2.07,3,1.01,,,1.0,,,,,,,,,,0.0,3.1,15.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110602,Paulo Mazoti,14,277,1,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110668,Esquivel,14,293,2,7,0,2.7,-0.3,2.4,1,1.78,,,,,,,,,,,,,0.0,2.4,39.0,39.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124917,Rafa Barcelos,14,327,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102290,Gabriel Mesquita,14,283,1,6,0,0.7,0.0,-1.0,0,0.85,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113295,Júlio,14,327,3,6,0,4.79,0.0,9.7,1,5.0,,1.0,1.0,,,,,,,,,,,,22.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,Wesley Costa,14,284,2,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91971,Wesley Carvalho,14,293,6,7,0,9.98,-0.58,4.91,4,1.22,,,,,,,,,,,,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114497,Juan Tavares,14,1371,2,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70788,Enner Valencia,14,285,5,7,0,8.6,-3.4,-0.1,1,1.23,,,,,,,,,,,,,0.0,-0.1,49.0,49.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92855,Palacios,14,283,2,7,0,4.0,0.0,0.0,0,4.38,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124918,Renato,14,264,3,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122378,Lyncon,14,267,3,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
