atleta_id,apelido,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,FT,SG,A,I,DE,GS,PS,CV,PC,DP,GC,V,gt_med_media_pontos_mandante,gt_med_media_pontos_visitante,gt_med_media_minutos_jogados,gt_med_minutos_jogados,gt_med_FS,gt_med_G,gt_med_DS,gt_med_FC,gt_med_PP,gt_med_FD,gt_man_FS,gt_man_G,gt_man_DS,gt_man_FC,gt_man_CA,gt_man_FF,gt_man_FD,gt_vis_FS,gt_vis_G,gt_vis_DS,gt_vis_FC,gt_vis_PP,gt_vis_FD
125081,Armando Evangelista,14,290,6,7,0,8.44,0.31,4.7,4,3.13,,,,,,,,,,,,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125467,Viery,14,284,3,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43618,Luiz Felipe Scolari,14,282,6,7,0,8.86,-0.18,3.16,4,1.92,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125469,Alisson,14,282,5,6,0,0.72,-0.28,-0.3,1,-0.18,,,,,,,,,,,,,-0.3,0.0,19.0,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118709,Calebe,14,1371,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125050,Robert,14,283,5,7,0,0.72,-0.28,-0.3,1,-0.18,,,,,,,,,,,,,0.0,-0.3,36.0,36.0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
125470,Thiago Kosloski,14,294,6,7,0,8.49,1.22,6.46,2,3.84,,,,,,,,,,,,2.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83817,Clayson,14,1371,5,7,0,4.38,-1.62,0.2,1,0.19,,,,,,,,,,,,,0.2,0.0,38.0,38.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125487,Gabriel Moscardo,14,264,4,6,0,2.41,0.98,2.65,2,2.58,,,,,,,,,,,,,1.7,3.6,76.0,85.0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
125471,Serginho,14,267,5,6,0,3.34,-0.66,1.4,1,1.06,,,,,,,,,,,,,1.4,0.0,73.0,73.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122396,Ryan,14,264,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63024,Fransérgio,14,294,4,6,0,4.36,-0.64,2.3,1,1.71,,,,,,,,,,,,,2.3,0.0,76.0,76.0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
82627,Luiz Araújo,14,262,5,6,0,6.05,-1.95,0.9,1,0.69,,,,,,,,,,,,,0.0,0.9,52.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121752,Pablo,14,1371,5,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39656,Alan Franco,14,282,4,6,0,5.0,0.0,0.0,0,6.8,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118843,Jacob Montes,14,263,4,6,0,3.0,0.0,0.0,0,3.96,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99552,Rossi,14,262,1,6,0,7.0,0.0,0.0,0,9.64,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102975,Escobar,14,356,2,6,0,4.0,0.0,0.0,0,5.38,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125551,Jean Gabriel,14,294,4,6,0,1.0,0.0,0.0,0,1.12,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80583,Lucas Lima,14,277,4,7,0,7.71,0.67,3.74,14,4.05,,,3.0,3.0,,,,,,,,,4.975000000000001,2.1,87.0,73.0,19,1,21,26,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0
110750,Gustavo Marques,14,327,3,6,0,2.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90634,Lucas Mineiro,14,1371,4,6,0,4.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87391,Allano,14,290,5,6,0,3.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90120,Edu,14,294,5,6,0,6.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105914,Cadu Silva,14,277,2,6,0,0.71,0.0,0.0,1,0.71,,,,,,,,,,,,,0.0,0.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102096,Anderson Oliveira,14,290,5,7,0,2.67,-0.33,1.2,1,0.86,,,,,,,,,,,,,0.0,1.2,76.0,76.0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97908,Luís Oyama,14,290,4,7,0,4.7,-1.3,0.9,1,0.66,,,,,,,,,,,,,0.0,0.9,58.0,58.0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72134,Iturbe,14,284,5,6,0,6.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108715,João Magno,14,290,5,7,0,4.89,2.89,8.0,1,5.5,,,,2.0,,,,,,,,,0.0,8.0,58.0,58.0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125746,Dudu,14,293,4,6,0,1.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97080,Yony González,14,266,5,6,0,5.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107191,Leonardo Ataíde,14,293,2,6,0,1.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116000,Wallison,14,263,2,6,0,1.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115273,Emersonn,14,293,5,6,0,1.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125803,Pedro Morisco,14,294,1,6,0,1.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123648,Lucas Ronier,14,294,5,6,0,1.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125804,Rafael Reis,14,266,2,6,0,1.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95878,Tobias Figueiredo,14,356,3,6,0,5.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108131,Garcez,14,294,5,6,0,4.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99588,Paulo Vitor,14,283,5,6,0,2.67,-0.33,1.2,1,0.86,,,,,,,,,,,,,0.0,1.2,53.0,53.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69355,Medel,14,267,4,6,0,6.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103987,Higor Meritão,14,290,4,6,0,2.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80313,Gilberto,14,265,2,6,0,7.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94007,Matías Rojas,14,264,4,6,0,8.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80538,Marlon,14,266,3,3,0,7.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105949,Rochet,14,285,1,6,0,7.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111017,Leo Fernández,14,266,4,6,0,5.0,0.0,0.0,0,0.04,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100085,Pedro Augusto,14,356,4,6,0,3.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125992,Diogo Oliveira,14,294,5,6,0,2.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100333,Paulinho Bóia,14,327,5,6,0,4.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117336,Cipriano,14,280,3,6,0,2.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110947,Gustavo Apis,14,266,4,6,0,2.0,0.0,0.0,0,2.54,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92075,Ramón Díaz,14,267,6,6,0,8.37,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126013,Ythallo,14,276,3,6,0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96966,Arthur Gomes,14,283,5,6,0,5.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87258,Soteldo,14,277,5,6,0,9.24,0.0,5.53,7,6.0,1.0,,2.0,1.0,,,,1.0,,,,,6.45,4.3,76.0,71.0,22,0,8,2,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0
98723,Carabajal,14,267,4,6,0,3.51,-0.11,2.28,4,0.38,,,1.0,,,,,,,,,,1.05,3.5,30.0,30.0,2,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
99119,Lucas Braga,14,277,5,7,0,3.48,0.36,1.38,6,1.56,,,,3.0,,,,,,,,,2.4333333333333336,0.3333333333333333,65.0,106.0,8,0,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
87402,Messias,14,277,3,7,0,7.72,0.81,3.64,14,2.88,,5.0,,1.0,,,,,1.0,,,,4.1375,2.966666666666667,98.0,111.0,6,0,20,10,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0
99214,Rodrigo Fernández,14,277,4,3,0,5.04,0.73,2.17,13,2.5,,,,,,,,,,,,,3.1999999999999997,0.9666666666666667,75.0,111.0,8,1,21,30,0,1,0,0,0,0,6,6,0,0,0,0,0,0,0
104580,Sandry,14,277,4,7,0,3.19,0.24,1.0,4,1.71,,,,,,,,,,,,,0.9333333333333332,1.2,40.0,77.0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107676,Nathan,14,277,2,6,0,8.82,0.0,4.29,7,4.4,,3.0,,,,,,,,,,,3.0,5.25,79.0,50.0,1,0,16,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109497,Marcos Leonardo,14,277,5,7,0,13.42,3.85,6.3,9,16.27,,,2.0,4.0,,,,,,,,,7.980000000000001,4.2,90.0,73.0,14,3,2,15,0,8,0,0,0,0,1,12,0,0,0,0,0,0,0
106822,Rodrigo Nestor,14,276,4,7,0,8.07,-0.46,3.46,11,0.06,1.0,,,3.0,,,,1.0,,,,,3.816666666666667,3.0399999999999996,71.0,33.0,8,1,15,18,0,7,0,0,0,0,1,8,0,0,0,0,0,0,0
110605,Vinícius Balieiro,14,277,4,6,0,1.59,-0.4,-0.3,2,-0.18,,,,,,,,,,,,,-0.3,0.0,41.0,34.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101600,Alex,14,277,3,6,0,3.0,0.0,0.0,0,3.96,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109563,Joaquim,14,277,3,7,0,8.54,0.27,4.14,11,2.41,,4.0,,,,,1.0,,,,,,4.083333333333333,4.18,101.0,111.0,6,0,15,8,0,3,0,0,0,0,1,4,0,0,0,0,0,0,0
104257,João Lucas,14,277,2,7,0,6.58,2.12,6.27,6,10.06,,2.0,1.0,,,,,,,,,,6.6000000000000005,5.933333333333334,65.0,111.0,6,0,15,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
118747,Ed Carlos,14,277,4,6,0,2.0,0.0,0.5,4,0.75,,,,,,,,,,,,,,,16.0,17.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72372,Felipe Alves,14,276,1,6,0,6.0,0.0,0.0,0,8.22,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101708,Felipe Jonatan,14,277,2,5,0,6.06,0.0,2.4,1,7.93,,,,,,,,,,,,,,,105.0,105.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38144,Rafinha,14,276,2,7,0,8.26,0.0,3.95,11,7.38,,3.0,1.0,,,,,,1.0,,1.0,,4.116666666666666,3.7400000000000007,88.0,101.0,12,0,21,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
91573,Arboleda,14,276,3,7,0,9.12,0.13,4.59,9,3.33,1.0,4.0,,3.0,,,,,,,,,6.375,3.16,92.0,16.0,4,0,13,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
81845,Alisson,14,276,4,7,0,5.81,0.26,2.76,14,2.84,,,2.0,1.0,,,,,,,,,3.2285714285714286,2.314285714285714,57.0,64.0,9,0,19,14,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0
89840,Calleri,14,276,5,7,0,14.99,0.0,5.79,11,4.58,,,2.0,9.0,,,,,,,,,6.6166666666666645,4.78,89.0,102.0,29,4,3,28,0,7,0,0,0,0,2,8,0,0,0,0,0,0,0
90309,David,14,276,5,6,0,3.6,-0.68,2.35,7,0.72,,,1.0,2.0,,,,,,,,,4.733333333333333,0.55,36.0,81.0,5,1,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
82766,Wellington Rato,14,276,4,7,0,5.74,-0.28,2.24,13,0.61,,,2.0,2.0,,,,,,,,,2.1833333333333336,2.2857142857142856,54.0,32.0,6,0,10,7,0,3,0,0,0,0,2,6,0,0,0,0,0,0,0
68928,Rafael,14,276,1,7,0,8.49,0.0,3.61,13,5.1,,4.0,,,39.0,13.0,,,,,,,4.785714285714286,2.25,101.0,101.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114374,Lucas Pires,14,277,2,6,0,7.67,0.0,4.49,9,2.12,,3.0,,2.0,,,,,,,,,4.757142857142857,3.55,75.0,100.0,9,0,16,5,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0
86508,Jandrei,14,276,1,6,0,5.26,0.26,9.0,1,6.58,,1.0,,,4.0,,,,,,,,0.0,9.0,97.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112886,Lucas Barbosa,14,277,4,6,0,4.91,0.0,3.13,4,2.12,,,,,,,,,,,,,1.5,4.75,30.0,11.0,1,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98976,Gabriel,14,276,4,5,0,4.22,0.0,2.15,11,3.11,,,,,,,,,,,,,2.7571428571428567,1.1,55.0,61.0,1,1,18,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
101728,Diego Costa,14,276,3,7,0,5.26,1.04,2.4,6,5.41,,2.0,,,,,,,,,,,0.5,4.3,72.0,97.0,0,0,4,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
95466,Igor Vinícius,14,276,2,5,0,6.0,0.0,0.0,0,8.22,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102318,Caio Paulista,14,276,2,7,0,9.37,0.0,4.54,12,2.09,,3.0,2.0,,,,,,,,,,4.8,4.283333333333333,88.0,89.0,18,0,9,9,0,8,0,0,0,0,2,6,0,0,0,0,0,0,0
102909,Luan,14,276,4,7,0,3.09,0.0,0.77,6,1.21,,,,,,,,,,,,,0.925,0.44999999999999996,46.0,48.0,1,0,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100103,Pedrinho,14,327,5,6,0,5.27,-1.73,1.3,1,0.99,,,,,,,,,,,,,0.0,1.3,34.0,34.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106824,Welington,14,276,2,7,0,7.0,0.0,0.0,0,9.64,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106803,André Anderson,14,276,4,6,0,3.0,0.0,0.0,0,3.96,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113359,Pablo Maia,14,276,4,7,0,6.07,0.0,3.28,12,3.16,,,,,,,,1.0,,,,,4.933333333333334,1.6333333333333335,90.0,101.0,3,2,18,23,0,6,0,0,0,0,1,5,0,0,0,0,0,0,0
94786,Jhegson Méndez,14,276,4,7,0,4.74,0.77,2.12,5,3.51,,,,,,,,,,,,,1.7999999999999998,2.3333333333333335,54.0,97.0,1,0,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112136,Lucas Beraldo,14,276,3,5,0,6.79,0.0,4.15,10,3.92,,2.0,,,,,,,,,,,5.1,2.725,101.0,102.0,7,1,16,6,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0
105300,Ferraresi,14,276,3,5,0,6.0,0.0,0.0,0,8.22,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118752,Mateus Carvalho,14,267,4,6,0,2.6,0.03,1.8,5,1.11,,,,,,,,,,,,,1.7,1.95,65.0,73.0,6,0,8,12,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0
116137,João Moreira,14,276,2,6,0,3.0,0.0,0.0,0,3.96,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106830,Talles Costa,14,276,4,6,0,3.0,0.0,0.0,0,3.96,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99889,Alan Franco,14,276,3,6,0,4.97,0.0,2.68,6,4.04,,2.0,,,,,,,1.0,,,,2.6999999999999997,2.6666666666666665,93.0,101.0,2,0,6,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
106831,Juan,14,276,5,7,0,2.96,0.24,2.54,8,3.19,,,,4.0,,,,,,,,,4.133333333333334,1.58,42.0,97.0,7,1,7,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
102137,Vitor Eudes,14,266,1,6,0,2.0,0.0,0.0,0,2.54,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113157,Nathan Mendes,14,276,2,6,0,4.43,0.7,5.07,3,5.54,,2.0,,,,,,,,,,,5.0,5.1,52.0,97.0,4,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106829,Patryck,14,276,2,6,0,5.24,0.39,6.98,4,5.73,,4.0,,,,,,,,,,,6.800000000000001,7.15,85.0,97.0,5,0,6,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
111771,Arthur Sales,14,265,5,6,0,2.99,0.0,2.2,9,2.0,,,,1.0,,,,,,,,,2.9200000000000004,1.3,42.0,36.0,8,1,4,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
103645,Marcos Paulo,14,276,5,6,0,7.63,-0.54,3.3,14,-0.69,,,1.0,2.0,,,,,,,,,4.0,2.6142857142857143,38.0,65.0,12,2,15,7,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0
115227,Caio,14,276,5,6,0,3.0,0.0,0.0,0,3.96,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81091,Jair,14,267,4,6,0,8.52,-1.41,4.42,12,0.25,,,,,,,1.0,,,,,,5.333333333333333,3.516666666666667,89.0,38.0,33,2,23,20,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0
91706,Marlon,14,283,2,7,0,17.23,0.0,9.41,13,5.84,,5.0,1.0,1.0,,,,,,,,,6.828571428571429,12.416666666666664,103.0,107.0,10,2,60,12,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0
85626,Léo,14,267,3,6,0,3.31,1.21,1.15,14,4.0,1.0,1.0,,,,,,,,,,,2.3285714285714287,-0.042857142857142864,101.0,103.0,8,0,8,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
88368,Gabriel Dias,14,267,2,5,0,3.0,0.0,0.0,0,3.96,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93716,Paulo Henrique,14,267,2,6,0,3.49,0.0,2.37,3,4.75,,1.0,,,,,,,,,,,2.5,2.1,40.0,6.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87008,Léo Jardim,14,267,1,6,0,9.52,0.2,2.54,14,2.12,,1.0,,,54.0,23.0,,,,,,,2.0,3.0714285714285716,101.0,103.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60793,Alex Teixeira,14,267,4,6,0,6.0,-0.55,2.7,14,-0.3,,,3.0,8.0,,,,,,,,,3.257142857142857,2.1571428571428575,70.0,19.0,19,0,6,20,0,5,0,0,0,0,1,10,0,0,0,0,0,0,0
99213,Puma Rodríguez,14,267,2,6,0,7.19,-0.11,4.07,13,2.0,,1.0,,2.0,,,,,,,,,4.142857142857143,4.0,99.0,103.0,9,0,28,11,0,6,0,0,0,0,1,9,0,0,0,0,0,0,0
88136,Ivan,14,267,1,6,0,5.0,0.0,0.0,0,6.8,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101720,Miranda,14,267,3,6,0,2.79,0.0,2.9,3,2.3,,,,,,,,,,,,,3.95,0.8,69.0,83.0,2,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101579,Robson Bambu,14,267,3,6,0,2.96,0.0,1.68,10,-0.24,,1.0,,2.0,,,,,,,,,2.35,1.2333333333333334,87.0,21.0,13,0,10,11,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
115025,Miguelito,14,277,4,6,0,1.57,0.0,1.25,2,1.79,,,,,,,,,,,,,,,23.0,37.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105294,De Lucca,14,267,4,5,0,3.0,0.0,0.0,0,3.96,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105566,Riquelme,14,267,2,6,0,3.0,0.0,0.0,0,3.96,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
